transaction_id,customer_id,amount,transaction_date,region
TXN-000050,CUST-00218,341.96,2025-04-25,SOUTH
TXN-000478,CUST-00299,25.81,2025-06-18,West
TXN-003124,CUST-00121,538.17,2025-10-18,West
TXN-000331,CUST-00457,630.63,2025-05-31,West
TXN-001999,CUST-00320,112.46,2025-09-28,West
TXN-004530,CUST-00443,1282.91,2025-09-02,East
TXN-003086,CUST-00206,274.33,2024-11-30,North
TXN-003984,CUST-00324,570.27,2024-03-22,South
TXN-002749,CUST-00205,542.11,2025-07-14,Central
TXN-004218,CUST-00121,97.49,2024-02-26,West
TXN-002717,CUST-00481,41.19,2024-07-05,
TXN-003899,CUST-00349,547.14,2025-06-24,East
TXN-001523,CUST-00385,173.23,2024-04-14,West
TXN-004513,CUST-00376,80.35,2024-03-31,Central
TXN-002037,CUST-00245,482.16,2024-08-18,South
TXN-003085,CUST-00043,32.25,2024-10-06,North
TXN-001075,CUST-00331,399.65,2025-04-09,East
TXN-002642,CUST-00288,415.83,2025-01-17,North
TXN-001014,CUST-00270,37.66,2024-03-11,North
TXN-001114,CUST-00043,51.06,2024-02-09,West
TXN-004798,CUST-00127,136.63,2025-05-26,East
TXN-002195,CUST-00405,22.59,2025-04-03,South
TXN-004993,CUST-00283,771.59,2025-04-27,West
TXN-003950,CUST-00310,65.30,2024-05-22,Central
TXN-003047,CUST-00489,256.74,2025-10-01,East
TXN-002914,CUST-00409,17.28,2025-08-15,West
TXN-001884,CUST-00435,39.49,2024-12-09,North
TXN-003240,CUST-00225,238.98,2024-11-10,Central
TXN-002634,CUST-00349,115.82,2024-09-27,East
TXN-003979,CUST-00288,110.91,2024-06-12,North
TXN-004939,CUST-00378,267.78,2024-07-03,Central
TXN-001403,CUST-00277,,2024-07-05,Central
TXN-002679,CUST-00092,93.35,2024-04-15,East
TXN-002944,CUST-00189,117.67,2025-05-11,West
TXN-001636,CUST-00046,685.03,2025-03-19,North
TXN-004405,CUST-00042,135.43,2024-11-02,West
TXN-000575,CUST-00475,19.30,2024-07-22,South
TXN-003271,CUST-00065,996.39,2025-09-20,North
TXN-003709,CUST-00310,169.47,2025-04-12,Central
TXN-001258,CUST-00373,1322.69,2025-04-28,West
TXN-001204,CUST-00182,45.20,2025-11-01,North
TXN-001962,CUST-00304,314.87,2024-05-22,NORTH
TXN-001382,CUST-00054,100.79,2025-04-06,South
TXN-002721,CUST-00100,31.11,2025-07-20,NORTH
TXN-002218,CUST-00087,147.12,2024-09-05,Central
TXN-003162,CUST-00143,26.15,2025-12-22,North
TXN-000544,CUST-00200,1163.64,2024-05-31,North
TXN-000678,CUST-00075,193.34,2024-09-15,East
TXN-003057,CUST-00479,164.53,2025-09-25,Central
TXN-002204,CUST-00032,358.44,2025-01-23,North
TXN-003519,CUST-00420,36.78,2024-12-04,North
TXN-004843,CUST-00137,93.94,2024-07-03,West
TXN-002384,CUST-00093,45.46,2024-08-21,South
TXN-001855,CUST-00268,18.00,2024-11-21,West
TXN-004754,CUST-00409,26.01,2024-03-09,West
TXN-003658,CUST-00245,82.73,2024-01-24,SOUTH
TXN-004428,CUST-00039,34.93,2025-01-18,Central
TXN-003020,CUST-00178,357.77,2024-07-17,West
TXN-000887,CUST-00034,483.64,2025-08-24,South
TXN-002111,CUST-00383,1137.59,2024-10-07,Central
TXN-001664,CUST-00128,138.44,2025-02-04,South 
TXN-002344,CUST-00073,239.63,2025-11-06,North
TXN-003985,CUST-00398,389.21,2025-05-08,Central
TXN-001380,CUST-00486,51.74,2025-10-21,North
TXN-001399,CUST-00303,155.40,2024-12-05,West
TXN-001406,CUST-00324,75.94,2024-03-22,South
TXN-002594,CUST-00226,1006.66,2024-05-30,West
TXN-001510,CUST-00056,690.92,2025-08-05,Central
TXN-004648,CUST-00116,29.33,2025-03-23,East
TXN-001819,CUST-00381,290.94,2025-03-26,Central 
TXN-001078,CUST-00226,211.53,2024-04-18,West
TXN-003594,CUST-00331,1285.62,2025-01-10,East
TXN-003538,CUST-00368,394.64,2025-11-03,West
TXN-003132,CUST-00272,521.22,12/10/2025,East
TXN-001002,CUST-00009,572.80,2025-12-09,South
TXN-000216,CUST-00235,514.58,2024-11-05,North
TXN-002735,CUST-00436,16.30,2024-08-07,West
TXN-003210,CUST-00081,30.92,2024-10-03,North
TXN-001482,CUST-00261,233.12,2025-01-27,East
TXN-002546,CUST-00289,202.62,2024-09-15,North
TXN-003586,CUST-00500,234.49,2024-02-25,East
TXN-001334,CUST-00482,916.46,2025-09-06,West
TXN-003972,CUST-00318,685.93,2025-11-28,West
TXN-003671, CUST-00080,759.34,2025-07-02,East
TXN-003960,CUST-00451,228.54,2024-05-24,North
TXN-004348,cust-00312,252.18,2025-04-22,Central
TXN-004664,CUST-00204,1211.12,2024-08-01,South
TXN-003376,CUST-00010,218.41,2024-03-10,East
TXN-001684,CUST-00151,271.66,2024-12-29,North
TXN-001561,CUST-00072,494.76,2025-09-12,North
TXN-000562,CUST-00021,170.85,2024-01-31,East
TXN-003585,CUST-00488,195.03,2025-05-15,East
TXN-002744,CUST-00422,993.29,2025-12-30,North
TXN-002965,CUST-00412,224.25,2024-09-29,South
TXN-000934,CUST-00010,-47.08,2025-01-05,East
TXN-004984,CUST-00417,23.93,2025-07-10, Central
TXN-003068,CUST-00188,170.88,2024-01-02,South
TXN-004173,CUST-00422,,2024-06-06,North
TXN-001223,CUST-00426,849.17,2025-01-15,South
TXN-002044,CUST-00206,81.57,2024-11-02,North
TXN-000920,CUST-00130,172.92,2024-02-09,West
TXN-001054,CUST-00360,110.34,2025-08-07,South
TXN-002557,CUST-00200,809.04,2024-09-09,North
TXN-002766,CUST-00173,39.42,2025-11-22,North
TXN-002013,CUST-00196,241.29,2024-11-20,Central
TXN-000490,CUST-00128,841.23,2024-07-11,South
TXN-004811,CUST-00107,825.32,2025-12-03,E
TXN-004697,CUST-94527,145.20,2024-07-01,East
TXN-004135,CUST-00128,78.68,2025-02-20,South
TXN-000387,CUST-00014,32.78,2024-02-08,West
TXN-003082,CUST-00277,201.40,2025-08-05,Central
TXN-002827,CUST-00380,66.36,2025-03-01,Central
TXN-004870,CUST-00322,209.69,2025-10-18,Central
TXN-003297,CUST-00121,194.66,2024-08-18,West
TXN-001420,CUST-00089,51.04,2024-10-10,South
TXN-000108,CUST-00116,30.24,2025-05-18,East
TXN-002480,CUST-00206,561.69,2024-11-23,North
TXN-003344,CUST-00190,184.17,2025-11-27,West
TXN-003478,CUST-00422,886.90,2025-08-18,North
TXN-000898,CUST-00242,31.49,2025-06-19,West
TXN-000205,CUST-00324,47.09,2024-04-25,South
TXN-001772,CUST-00014,104.50,2024-02-13,West
TXN-002306,CUST-00368,42.60,2024-05-05,West
TXN-004275,CUST-00324,224.86,2024-10-28,South
TXN-001921,CUST-00099,545.62,2025-09-01,Central
TXN-004900,CUST-00493,178.02,2025-06-04,South
TXN-000045,CUST-00145,187.73,2024-01-06,Central
TXN-000255,CUST-00125,218.46,2024-07-12,South
TXN-001918,CUST-00299,497.62,2025-05-15,West
TXN-002377,CUST-00198,16.12,2025-01-08,North
TXN-000200,CUST-00351,146.85,2024-01-20,Central
TXN-000908,CUST-00233,109.13,2024-07-21,S
TXN-000608,CUST-226,397.71,2024-03-22,West
TXN-001991,CUST-00408,1310.82,2025-09-21,South
TXN-004373,CUST-00414,102.03,2024-05-12,North
TXN-002102,CUST-00175,267.90,2024-12-25,West
TXN-001451,CUST-00322,,2024-11-17,Central
TXN-000993, CUST-00236,176.26,2025-11-18,Central
TXN-002423,CUST-00353,55.21,2024-06-29,South
TXN-001530,CUST-00259,44.89,2024-06-15,Central
TXN-002943,CUST-00083,108.31,2024-09-01,Central
TXN-004782,CUST-00174,76.23,2024-11-28,South
TXN-001890,CUST-00279,30.01,2025-02-26,North
TXN-004650,CUST-00117,21.60,2025-11-05,North
TXN-000988,CUST-00259,68.61,2025-10-04,Central
TXN-001259,CUST-00116,83.05,2025-06-05,East
TXN-004537,CUST-00193,39.06,2025-05-30,North
TXN-000873,CUST-00086,484.56,2024-01-22,West
TXN-003674,CUST-00017,460.44,2024-08-22,East
TXN-002516,CUST-00384,82.77,2025-09-29,South
TXN-000619,CUST-00264,528.00,2025-05-08,Central
TXN-004535,CUST-00076,694.74,2025-06-23,East
TXN-002541,CUST-00189,65.07,2024-08-17,West
TXN-000917,CUST-00288,38.93,2024-09-19,South
TXN-000644,CUST-00393,18.44,2025-07-29,Central
TXN-004617,CUST-00154,108.64,2025-02-24,Central
TXN-000017,CUST-00053,24.62,2025-03-10,West
TXN-002361,CUST-00413,36.78,2024-04-13,South
TXN-003744,CUST-00228,39.87,2025-11-06,East
TXN-003731,CUST-00247,179.83,2025-11-02,Central
TXN-004588,CUST-00233,54.41,2024-05-15,south
TXN-001316,CUST-00233,47.50,2024-06-24,South
TXN-004913,CUST-00448,319.78,2024-09-20,East
TXN-001702,CUST-00176,50.59,2024-10-05,North
TXN-002534,CUST-00081,169.49,2025-06-02,North
TXN-004144,CUST-00078,103.81,2025-02-09,CENTRAL
TXN-000114,CUST-00012,22.92,2024-10-06,South
TXN-000802,CUST-00144,$98.61,2024-02-19,North
TXN-003315,CUST-00001,172.96,2024-06-12,Central
TXN-004366,CUST-00011,448.12,2024-03-18,Central
TXN-000905,CUST-00337,36.87,2025-05-11,North
TXN-002560,CUST-00127,144.00,2024-11-05,East
TXN-000546,CUST-00010,,2024-06-09,East
TXN-003786,CUST-00141,137.79,2024-08-18,east
TXN-004507,CUST-00228,227.09,2024-11-11,East
TXN-004832,CUST-00272,336.20,2025-08-01,East
TXN-004098,CUST-00249,585.21,2024-03-29,West
TXN-003483,CUST-00066,87.80,2025-07-18,South
TXN-004822,CUST-00151,87.76,2024-05-01,North
TXN-001663,CUST-00444,1173.30,2024-03-15,West
TXN-000786,CUST-00322,75.79,2024-08-23,C
TXN-003398,CUST-00134,117.53,2024-01-17,East
TXN-000432,CUST-00001,26.30,2025-06-16,CENTRAL
TXN-002475,CUST-00495,446.85,2025-09-05,South
TXN-002339,CUST-00099,1312.51,2025-07-13,Central
TXN-002342,CUST-00381,86.64,2025-10-03,Central
TXN-003659,CUST-00452,16.14,2024-03-09,East
TXN-003459,CUST-00117,243.85,2024-01-26,North
TXN-003362,CUST-00054,66.43,2025-04-21,SOUTH
TXN-001774,CUST-00220,257.08,2024-11-18,Central
TXN-001624,CUST-00099,70.45,2025-09-30,Central
TXN-000525,CUST-00082,1402.91,2025-10-25,E
TXN-003303,CUST-00146,28.76,2025-03-30,Central
TXN-003405,CUST-00213,34.27,2024-09-06,Central
TXN-003359,CUST-00230,433.75,2024-09-10,N
TXN-001363,CUST-00301,196.34,2025-08-25,East
TXN-000697,CUST-00375,62.26,2025-05-30,North
TXN-004319,CUST-00040,84.36,2025-03-29,North
TXN-001441,CUST-00074,132.39,2024-04-20,Central
TXN-001993,CUST-00205,82.86,2024-11-04,Central
TXN-000392,CUST-00012,293.16,2025-07-16,South
TXN-003776,CUST-00277,33.94,2024-03-30,Central
TXN-002351,CUST-00103,46.62,2025-10-14,West
TXN-003915,CUST-00222,370.77,2025-05-24,Central
TXN-003933,CUST-00322,41.37,2024-10-24,Central
TXN-003224,CUST-00189,519.70,2025-07-05,West
TXN-000188,CUST-00100,801.37,2024-08-20,North
TXN-000272,CUST-00413,33.80,2025-11-25,North
TXN-000311,CUST-00179,347.81,2024-07-12,West
TXN-004163,CUST-00084,31.18,2025-05-02,North
TXN-001356,CUST-00375,39.91,2025-12-05,North
TXN-002261,CUST-37,1057.58,2025-04-04,East
TXN-002283,CUST-00068,567.03,2025-04-24,West
TXN-001746,CUST-00158,59.18,2025-06-13,North
TXN-004567,CUST-00382,163.27,2024-10-14,East
TXN-001131,CUST-00392,474.72,2024-01-27,Central
TXN-000715,CUST-00303,122.02,2024-04-21,West
TXN-001789,CUST-00332,53.44,2024-08-29,North
TXN-002325,CUST-00449,549.27,2025-06-18,East
TXN-001959,CUST-00435,122.40,2025-01-28,North
TXN-002061,CUST-00193,38.62,2024-02-18,North
TXN-004713,CUST-00299,220.64,2025-12-19,North
TXN-000424,CUST-00497,98.30,2024-06-16,North
TXN-003027,CUST-00271,557.04,2025-05-01,South
TXN-001640,CUST-00251,526.61,2025-09-03,Central
TXN-004881,CUST-00138,259.85,2024-01-10,North
TXN-004916,CUST-00143,242.64,2025-11-28,NORTH
TXN-004384,CUST-00252,86.75,2024-10-16,North
TXN-004477,CUST-00243,36.63,2024-03-22,West
TXN-004187,CUST-00253,40.32,2024-05-30,South
TXN-001718,CUST-00485,51.38,2025-09-05,East
TXN-001005,CUST-00273,24.67,2024-08-13,North
TXN-001837,CUST-00272,165.81,2024-05-06,East
TXN-002234,CUST-00496,614.79,2024-04-22,East
TXN-000390,CUST-00375,1175.18,02/04/2024,North
TXN-000213,CUST-00420,209.75,2024-04-28,North
TXN-002672,CUST-00417,545.32,2024-11-18,Central
TXN-000135,CUST-00155,32.43,2025-09-30,North
TXN-003728,CUST-00048,226.13,2024-07-08,EAST
TXN-003488,CUST-94667,44.96,2025-04-03,West
TXN-001971,CUST-00400,47.36,2025-01-14,West
TXN-001874,CUST-00110,114.47,2024-07-26,South
TXN-000938,CUST-00056,45.94,2024-06-25,Central
TXN-003341,CUST-00441,454.59,2024-04-18,North
TXN-001043,CUST-00417,224.67,2024-12-09,Central
TXN-004037,CUST-00399,232.94,2025-05-07,Central
TXN-000979,CUST-00449,49.53,2025-05-15,East
TXN-000377,CUST-00039,652.72,2025-08-23,Central
TXN-003977,CUST-00491,1347.19,2025-10-15,South
TXN-000527,CUST-00212,81.01,2024-10-03,South
TXN-001384,CUST-00259,129.92,2024-07-26,Central
TXN-003678,CUST-00054,111.24,2024-08-04,South
TXN-001454,CUST-00211,75.07,2025-01-26,central
TXN-002006,CUST-00057,1101.07,2025-03-27,North
TXN-001481,CUST-00143,48.14,2024-08-06,North
TXN-002509,CUST-00286,16.77,2024-04-28,West
TXN-001796,CUST-00482,201.46,2024-02-21,West
TXN-001915,CUST-00001,222.09,2024-01-23,Central
TXN-000931,CUST-00081,197.14,2024-03-09,NORTH
TXN-004127,CUST-00332,220.48,2024-07-12, North
TXN-004882,CUST-00299,158.76,2024-01-06,West
TXN-002877,CUST-00085,481.81,2024-06-10,West
TXN-000356,CUST-00365,34.36,2024-08-03, West
TXN-002828,CUST-00422,32.61,2025-09-14,North
TXN-002007,CUST-00184,95.18,2024-06-02,South
TXN-000100,CUST-00299,178.42,2025-03-01,West
TXN-002933,CUST-00420,16.89,2025-10-04,North
TXN-002092,CUST-00101,225.33,2024-12-25,West
TXN-002165,CUST-00470,519.20,2024-12-24,North
TXN-002170,CUST-00073,142.84,2025-06-09,North
TXN-003122,CUST-00154,358.89,2024-12-11,Central
TXN-001567,CUST-00305,975.10,2024-08-23,South
TXN-004559,CUST-00285,$198.73,2025-02-19,West
TXN-004545,CUST-00053,488.02,2025-08-01, North
TXN-001276,CUST-00090,451.68,2025-02-12,Central
TXN-002723,CUST-00487,37.23,2024-11-24,West
TXN-001405,CUST-00091,74.37,2024-06-08,Central
TXN-000519,CUST-00277,170.81,2024-12-30,Central
TXN-000760,CUST-00204,87.06,2024-12-18,South
TXN-002272,CUST-00020,190.36,2025-10-06,West
TXN-002213,CUST-00387,38.35,2025-11-07,North
TXN-000540,CUST-00481,251.00,2024-07-25,South
TXN-001598,CUST-00220,63.80,2024-04-30,Central
TXN-002060,CUST-00144,79.59,2024-10-10,North
TXN-003638,CUST-00023,19.94,2024-03-03,East
TXN-002031,CUST-00040,568.76,2024-09-12,North
TXN-003181,CUST-00047,110.66,2025-10-21,North
TXN-003460,CUST-00500,21.31,2024-01-25,East
TXN-003313,CUST-00028,521.07,2024-11-01,Central
TXN-002583,CUST-00053,68.23,2025-01-06,North
TXN-004209,CUST-00226,36.55,2024-03-17,West
TXN-001044,CUST-00209,28.42,2024-12-13,South
TXN-004583,CUST-00365,36.59,2024-11-04,West
TXN-002593,CUST-00398,42.44,2024-11-03,Central
TXN-000412,CUST-00491,26.87,2024-05-28,South
TXN-001838,CUST-00328,97.73,2024-09-21,North
TXN-002538,CUST-00432,441.12,2024-09-21,East
TXN-002045,CUST-00352,83.07,2024-06-23,Central
TXN-001844,CUST-00237,18.86,2024-07-15,North
TXN-002493,CUST-00422,51.77,2024-02-26,North
TXN-004298,CUST-00143,92.75,2024-04-02,North
TXN-000124,CUST-00032,55.65,2024-11-19,N
TXN-002762,CUST-00011,187.32,2024-01-29,Central
TXN-003024,CUST-00220,206.20,2025-01-17,Central
TXN-003968,CUST-00008,43.19,2024-12-02,East
TXN-002498,CUST-00377,564.50,2024-02-02,South
TXN-000569,CUST-00080,192.81,2025-10-12,East
TXN-002285,CUST-00116,427.72,2024-02-07,East
TXN-002069,CUST-00431,90.02,2024-03-28,Central
TXN-002242,CUST-00327,199.20,2025-07-25,East
TXN-003590,CUST-00237,69.22,2024-07-24,North
TXN-001330,CUST-00331,847.04,2025-04-28,East
TXN-001639,CUST-00201,169.55,2025-12-31,South
TXN-003302,CUST-00172,229.80,2025-06-29,South
TXN-001714,CUST-250,150.89,2025-01-22,East
TXN-003284,CUST-00174,277.18,2024-05-16,South
TXN-002756,CUST-00401,244.30,2025-06-07,Central
TXN-003450,CUST-00430,142.37,2024-01-15,South
TXN-000092,CUST-00054,532.27,2025-08-01,South 
TXN-001836,CUST-00432,91.17,2025-11-21,
TXN-001492,CUST-00214,461.45,2024-05-27,South
TXN-000378,CUST-00461,112.55,2024-09-27,Central
TXN-001415,CUST-00422,791.38,2025-01-25,North
TXN-000787,CUST-00169,317.26,2024-01-06,North
TXN-002999,CUST-00300,35.02,2024-06-07,West
TXN-002700,CUST-00121,446.37,2025-09-01,WEST
TXN-000936,CUST-00298,48.80,2025-01-01,North
TXN-000328,CUST-00147,26.90,2025-11-29,South
TXN-001227,CUST-00116,113.79,2025-10-18,East
TXN-003096,CUST-00196,109.36,2025-01-09,C
TXN-002473,CUST-00318,434.68,2025-07-11,West
TXN-002219,CUST-00166,1430.07,2024-09-13,North
TXN-000447,CUST-00328,49.14,,East
TXN-004651,CUST-00205,110.65,2024-10-23,Central
TXN-003033,CUST-00237,249.89,2025-12-31,North
TXN-002288,CUST-00182,571.94,2024-07-03,North
TXN-004043,CUST-00143,105.76,2025-12-19,North
TXN-000614,CUST-00212,1437.46,2024-10-13,South
TXN-000656,CUST-00452,1253.98,2024-08-06,East
TXN-004182,CUST-00202,920.06,2025-07-14,East
TXN-000977,CUST-00054,754.87,2025-11-21,South
TXN-002279,CUST-00416,98.65,2025-11-26,West
TXN-000488,CUST-00422,786.53,2024-01-14,North
TXN-000630,CUST-00252,93.46,2024-10-06,North
TXN-004410,CUST-00186,1019.92,2024-10-12,West
TXN-003241,CUST-00176,72.64,2024-05-03,North
TXN-002227,CUST-00303,97.51,2024-12-10,West
TXN-002903,CUST-00143,912.95,2024-12-14,North
TXN-004492,CUST-00444,27.38,2025-04-11,West
TXN-003955,CUST-00116,532.50,2025-05-08,East
TXN-004255,CUST-00334,477.03,2025-01-18,West
TXN-000788,CUST-00184,24.84,2024-02-17,South
TXN-000267,CUST-00051,449.10,2024-01-25,East
TXN-001090,CUST-00224,36.50,2025-08-06,West
TXN-002161,CUST-00358,31.91,2025-03-02,South
TXN-003436,CUST-00048,693.10,2025-08-30,East
TXN-000285,CUST-00049,203.51,2024-12-30,Central
TXN-001773,CUST-00485,780.74,2024-05-04,East
TXN-004083,CUST-00322,53.34,2024-08-25,Central
TXN-000009,CUST-00168,410.19,2025-12-12,West
TXN-000606,CUST-00324,300.45,2025-01-17,South
TXN-001587,CUST-00156,44.09,2024-05-18,North
TXN-002821,CUST-00466,930.93,2024-04-04,East
TXN-003152,CUST-00480,558.68,2025-01-04,North
TXN-003813,CUST-00185,35.76,2025-12-12,North
TXN-001572,CUST-00422,52.81,2025-01-21,North
TXN-002424,CUST-00257,29.07,2024-03-21,North
TXN-001504,CUST-00318,75.26,2025-12-08,West
TXN-002217,CUST-00398,40.76,2025-08-10,Central
TXN-004770,CUST-00364,323.94,2025-09-22,South
TXN-004021,CUST-00420,45.90,2024-05-15,North
TXN-003357,CUST-00477,64.12,2025-04-04,North
TXN-000669,CUST-00219,481.82,2024-09-03,West
TXN-001354,CUST-00411,210.31,2025-02-14,Central
TXN-002486,CUST-00214,485.33,2024-07-25,South
TXN-004213,CUST-00083,33.22,2025-12-06,North
TXN-004934,CUST-00085,113.66,2025-11-13,WEST
TXN-003422,CUST-00192,63.37,2024-11-17,North
TXN-004838,CUST-00288,964.24,2024-08-08,N
TXN-002358,CUST-00479,112.54,2024-04-14,Central
TXN-003274,CUST-00452,170.85,2025-01-16,East
TXN-000119,CUST-00413,106.85,2025-03-05,S
TXN-001072,CUST-00116,35.19,2025-08-15,East
TXN-001277,CUST-373,354.16,2024-11-11,West
TXN-001652,CUST-00050,107.01,2024-09-29,Central
TXN-001541,CUST-00208,92.39,2025-06-20,West
TXN-000701,CUST-00213,129.53,2025-08-07,Central
TXN-002564,CUST-00264,28.61,2024-12-17,Central
TXN-001401,CUST-00092,59.30,2024-10-13,East
TXN-003793,CUST-00116,1071.92,2025-08-21,East
TXN-000696,CUST-00345,219.11,2025-06-10,East
TXN-004123,CUST-00085,212.46,2025-11-06,West
TXN-004589,CUST-96405,297.95,2024-08-13,North
TXN-003406,CUST-00267 ,56.59,2025-11-08,East
TXN-003414,CUST-00225,434.77,2025-10-29,Central
TXN-003604,CUST-00152,38.93,2025-09-30,North
TXN-003139,CUST-00378,116.53,2024-01-13,Central
TXN-000720,CUST-00038,23.31,2025-10-26,South
TXN-003266,CUST-00368,761.97,2025-05-11,West
TXN-002690,CUST-00019,35.40,2024-01-30,North
TXN-002391,CUST-00141,79.51,2025-09-03,East
TXN-000483,CUST-00080,280.41,2024-01-15,East
TXN-004926,CUST-00213,338.74,2025-12-29,Central
TXN-001226,CUST-00126,200.67,2024-03-10,Central
TXN-003066,CUST-00185,273.21,2024-04-28,North
TXN-002697,CUST-00263,87.93,2025-11-18,North
TXN-003653,CUST-00400,208.89,2025-07-02,West
TXN-004569,CUST-00273,743.72,2024-01-29,
TXN-004638,CUST-00054,561.79,2025-09-20,South
TXN-001946,CUST-00226,180.35,2024-05-11,West
TXN-001103,CUST-00051,517.41,2025-08-16,East
TXN-000008,CUST-00481,248.53,2024-05-02,South
TXN-002118,CUST-00206,196.98,2025-12-17,North
TXN-002562,CUST-00080,95.49,2024-09-29,East
TXN-004389,CUST-00259,39.16,2024-08-30,Central
TXN-000537,CUST-00495,860.65,2024-08-01,South
TXN-002742,CUST-00098,72.52,2024-01-08,East
TXN-002251,CUST-00103,537.36,2025-07-24,West
TXN-000708,CUST-00411,1215.80,2024-04-25,Central
TXN-004946,CUST-00381,1430.03,2025-05-13,North
TXN-004438,CUST-00300,441.29,2024-03-24,West
TXN-004267,CUST-00266,63.86,2024-09-03,Central
TXN-002956,CUST-00189,39.63,2025-03-22,West
TXN-003583,CUST-00448,392.05,2025-03-14,East
TXN-002543,CUST-00320,127.42,2025-12-29,West
TXN-004458,CUST-00297,203.23,2024-07-29,East
TXN-003790,CUST-00252,283.48,2025-07-25,North
TXN-003141,CUST-00427,226.26,2025-10-12,East
TXN-000088,CUST-00420,981.04,2025-01-12,North
TXN-003881,CUST-00284,35.39,2024-05-22,Central
TXN-000020,CUST-00259,554.09,2025-09-19,Central
TXN-002646,CUST-00118,16.00,2024-08-08,North
TXN-001563,CUST-00233,418.99,2025-03-27,South
TXN-002332,CUST-00411,194.33,2025-11-04,
TXN-004836,CUST-00261,345.97,2025-12-05,East
TXN-004497,CUST-00290,735.57,2024-09-26,West
TXN-000778,CUST-00172,145.88,2024-08-16,South
TXN-001437,CUST-00196,52.30,2025-06-16,Central
TXN-003046,CUST-00173,1064.86,2024-01-29,North
TXN-004459,CUST-00449,658.35,2024-08-14,East
TXN-002549,CUST-00040,415.92,2025-04-10,North
TXN-000209,CUST-00427,31.30,2025-12-26,East
TXN-004244,CUST-00080,85.26,2025-07-21,East
TXN-004581,CUST-00436,256.76,2024-02-22,West
TXN-004925,CUST-00368,28.18,2024-07-22,West
TXN-001089,CUST-00066,106.86,2024-02-09,South
TXN-002890,CUST-00324,1315.17,2024-08-06,South
TXN-004038,CUST-00458,102.70,2025-04-22,South 
TXN-001745,CUST-00152,44.30,2024-12-10,North
TXN-003099,CUST-00237,32.20,2025-12-11,North
TXN-002579,CUST-00490,167.91,2025-06-29,East
TXN-002133,CUST-00272,465.83,2024-02-24,East
TXN-004321,CUST-00166,23.73,2024-02-14,North
TXN-001332,CUST-00226,151.63,2024-01-23,West
